                                                                                                 05 Nov 2019 00:51:59
Civil Air Patrol Use Only
Satellite-Satellite1:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 02:06:22.485    -1244.024622    -3170.609498    -5984.199753       0.467938       6.665022      -3.615894
12 Nov 2018 02:06:32.485    -1239.269690    -3103.767816    -6019.993025       0.483039       6.703178      -3.542688
12 Nov 2018 02:06:42.485    -1234.364038    -3036.548651    -6055.052078       0.498081       6.740518      -3.469051
12 Nov 2018 02:06:52.485    -1229.308264    -2968.960183    -6089.372647       0.513063       6.777038      -3.394993
12 Nov 2018 02:07:02.485    -1224.102987    -2901.010636    -6122.950555       0.527982       6.812733      -3.320521
12 Nov 2018 02:07:12.485    -1218.748839    -2832.708278    -6155.781715       0.542837       6.847600      -3.245645
12 Nov 2018 02:07:22.485    -1213.246474    -2764.061419    -6187.862132       0.557625       6.881633      -3.170374
12 Nov 2018 02:07:32.485    -1207.596563    -2695.078411    -6219.187898       0.572346       6.914829      -3.094716
12 Nov 2018 02:07:42.485    -1201.799793    -2625.767645    -6249.755200       0.586997       6.947184      -3.018682
12 Nov 2018 02:07:52.485    -1195.856870    -2556.137552    -6279.560314       0.601576       6.978694      -2.942280
12 Nov 2018 02:08:02.485    -1189.768516    -2486.196602    -6308.599609       0.616082       7.009355      -2.865520
12 Nov 2018 02:08:12.485    -1183.535474    -2415.953300    -6336.869545       0.630514       7.039163      -2.788410
12 Nov 2018 02:08:22.485    -1177.158501    -2345.416190    -6364.366677       0.644868       7.068116      -2.710960
12 Nov 2018 02:08:32.485    -1170.638372    -2274.593848    -6391.087651       0.659144       7.096209      -2.633180
12 Nov 2018 02:08:42.485    -1163.975880    -2203.494886    -6417.029207       0.673341       7.123439      -2.555078
12 Nov 2018 02:08:52.485    -1157.171834    -2132.127950    -6442.188180       0.687455       7.149803      -2.476665
12 Nov 2018 02:09:02.485    -1150.227061    -2060.501716    -6466.561497       0.701486       7.175298      -2.397949
12 Nov 2018 02:09:12.485    -1143.142404    -1988.624892    -6490.146181       0.715431       7.199921      -2.318940
12 Nov 2018 02:09:22.485    -1135.918724    -1916.506218    -6512.939348       0.729290       7.223668      -2.239647
12 Nov 2018 02:09:32.485    -1128.556898    -1844.154460    -6534.938212       0.743060       7.246537      -2.160081
12 Nov 2018 02:09:42.485    -1121.057818    -1771.578414    -6556.140080       0.756740       7.268525      -2.080250
12 Nov 2018 02:09:52.485    -1113.422396    -1698.786904    -6576.542355       0.770329       7.289630      -2.000164
12 Nov 2018 02:10:02.485    -1105.651558    -1625.788778    -6596.142538       0.783823       7.309848      -1.919833
12 Nov 2018 02:10:12.485    -1097.746246    -1552.592910    -6614.938224       0.797223       7.329177      -1.839266
12 Nov 2018 02:10:22.485    -1089.707420    -1479.208198    -6632.927105       0.810526       7.347616      -1.758473
12 Nov 2018 02:10:32.485    -1081.536054    -1405.643563    -6650.106972       0.823731       7.365162      -1.677465
12 Nov 2018 02:10:42.485    -1073.233140    -1331.907949    -6666.475710       0.836835       7.381812      -1.596249
12 Nov 2018 02:10:52.485    -1064.799684    -1258.010318    -6682.031305       0.849839       7.397565      -1.514838
12 Nov 2018 02:11:02.485    -1056.236708    -1183.959654    -6696.771837       0.862739       7.412418      -1.433239
12 Nov 2018 02:11:12.485    -1047.545251    -1109.764961    -6710.695487       0.875535       7.426370      -1.351463
12 Nov 2018 02:11:22.485    -1038.726367    -1035.435257    -6723.800531       0.888224       7.439420      -1.269519
12 Nov 2018 02:11:32.485    -1029.781123     -960.979580    -6736.085345       0.900806       7.451565      -1.187418
12 Nov 2018 02:11:42.485    -1020.710604     -886.406982    -6747.548403       0.913279       7.462804      -1.105170
12 Nov 2018 02:11:52.485    -1011.515908     -811.726530    -6758.188278       0.925641       7.473135      -1.022783
12 Nov 2018 02:12:02.485    -1002.198151     -736.947305    -6768.003641       0.937891       7.482558      -0.940269
12 Nov 2018 02:12:12.485     -992.758461     -662.078401    -6776.993263       0.950028       7.491071      -0.857637
12 Nov 2018 02:12:22.485     -983.197981     -587.128922    -6785.156012       0.962049       7.498673      -0.774896
12 Nov 2018 02:12:32.485     -973.517870     -512.107984    -6792.490857       0.973954       7.505363      -0.692057
12 Nov 2018 02:12:42.485     -963.719300     -437.024712    -6798.996867       0.985740       7.511140      -0.609131
12 Nov 2018 02:12:52.485     -953.803459     -361.888239    -6804.673208       0.997408       7.516003      -0.526125
12 Nov 2018 02:13:02.485     -943.771548     -286.707706    -6809.519149       1.008954       7.519951      -0.443052
12 Nov 2018 02:13:12.485     -933.624782     -211.492259    -6813.534054       1.020378       7.522985      -0.359920
12 Nov 2018 02:13:22.485     -923.364390     -136.251052    -6816.717393       1.031679       7.525104      -0.276740
12 Nov 2018 02:13:32.485     -912.991617      -60.993240    -6819.068730       1.042855       7.526306      -0.193522
12 Nov 2018 02:13:42.485     -902.507717       14.272017    -6820.587734       1.053904       7.526593      -0.110275
12 Nov 2018 02:13:52.485     -891.913962       89.535557    -6821.274171       1.064826       7.525963      -0.027010
12 Nov 2018 02:14:02.485     -881.211635      164.788217    -6821.127909       1.075618       7.524417       0.056263
12 Nov 2018 02:14:12.485     -870.402032      240.020835    -6820.148915       1.086281       7.521954       0.139535
12 Nov 2018 02:14:22.485     -859.486463      315.224249    -6818.337258       1.096811       7.518576       0.222794
12 Nov 2018 02:14:32.485     -848.466251      390.389299    -6815.693107       1.107209       7.514282       0.306032
12 Nov 2018 02:14:42.485     -837.342730      465.506831    -6812.216730       1.117473       7.509072       0.389237
12 Nov 2018 02:14:52.485     -826.117250      540.567693    -6807.908499       1.127601       7.502948       0.472401
12 Nov 2018 02:15:02.485     -814.791169      615.562739    -6802.768883       1.137592       7.495909       0.555513
12 Nov 2018 02:15:12.485     -803.365860      690.482831    -6796.798453       1.147446       7.487957       0.638562
12 Nov 2018 02:15:22.485     -791.842709      765.318838    -6789.997879       1.157161       7.479092       0.721540
12 Nov 2018 02:15:32.485     -780.223111      840.061637    -6782.367934       1.166735       7.469316       0.804435
12 Nov 2018 02:15:42.485     -768.508475      914.702118    -6773.909487       1.176168       7.458629       0.887238
12 Nov 2018 02:15:52.485     -756.700220      989.231178    -6764.623511       1.185459       7.447032       0.969939
12 Nov 2018 02:16:02.485     -744.799779     1063.639729    -6754.511077       1.194605       7.434527       1.052528
12 Nov 2018 02:16:12.485     -732.808594     1137.918695    -6743.573355       1.203607       7.421115       1.134995
12 Nov 2018 02:16:22.485     -720.728118     1212.059015    -6731.811616       1.212463       7.406798       1.217330
12 Nov 2018 02:16:32.485     -708.559817     1286.051642    -6719.227231       1.221172       7.391577       1.299523
12 Nov 2018 02:16:42.485     -696.305165     1359.887546    -6705.821670       1.229733       7.375454       1.381564
12 Nov 2018 02:16:52.485     -683.965650     1433.557714    -6691.596501       1.238145       7.358430       1.463442
12 Nov 2018 02:17:02.485     -671.542768     1507.053152    -6676.553393       1.246406       7.340508       1.545150
12 Nov 2018 02:17:12.485     -659.038026     1580.364885    -6660.694113       1.254517       7.321689       1.626675
12 Nov 2018 02:17:22.485     -646.452940     1653.483958    -6644.020528       1.262475       7.301976       1.708009
12 Nov 2018 02:17:32.485     -633.789038     1726.401438    -6626.534603       1.270280       7.281371       1.789142
12 Nov 2018 02:17:42.485     -621.047857     1799.108414    -6608.238401       1.277931       7.259876       1.870063
12 Nov 2018 02:17:52.485     -608.230943     1871.596000    -6589.134086       1.285426       7.237493       1.950763
12 Nov 2018 02:18:02.485     -595.339851     1943.855334    -6569.223918       1.292766       7.214226       2.031232
12 Nov 2018 02:18:12.485     -582.376148     2015.877580    -6548.510256       1.299949       7.190076       2.111460
12 Nov 2018 02:18:22.485     -569.341406     2087.653928    -6526.995556       1.306973       7.165047       2.191438
12 Nov 2018 02:18:32.485     -556.237210     2159.175598    -6504.682373       1.313839       7.139141       2.271155
12 Nov 2018 02:18:42.485     -543.065150     2230.433839    -6481.573359       1.320546       7.112362       2.350602
12 Nov 2018 02:18:52.485     -529.826828     2301.419928    -6457.671260       1.327092       7.084711       2.429770
12 Nov 2018 02:19:02.485     -516.523852     2372.125177    -6432.978924       1.333476       7.056194       2.508648
12 Nov 2018 02:19:12.485     -503.157839     2442.540926    -6407.499289       1.339699       7.026812       2.587228
12 Nov 2018 02:19:22.485     -489.730414     2512.658552    -6381.235394       1.345759       6.996570       2.665499
12 Nov 2018 02:19:32.485     -476.243208     2582.469464    -6354.190372       1.351655       6.965470       2.743452
12 Nov 2018 02:19:42.485     -462.697863     2651.965108    -6326.367449       1.357387       6.933517       2.821077
12 Nov 2018 02:19:52.485     -449.096026     2721.136964    -6297.769949       1.362953       6.900713       2.898366
12 Nov 2018 02:20:02.485     -435.439352     2789.976552    -6268.401289       1.368354       6.867064       2.975308
12 Nov 2018 02:20:12.485     -421.729502     2858.475428    -6238.264982       1.373588       6.832572       3.051894
12 Nov 2018 02:20:22.485     -407.968146     2926.625188    -6207.364632       1.378655       6.797241       3.128115
12 Nov 2018 02:20:32.485     -394.156957     2994.417470    -6175.703940       1.383554       6.761076       3.203961
12 Nov 2018 02:20:42.485     -380.297619     3061.843950    -6143.286698       1.388285       6.724082       3.279423
12 Nov 2018 02:20:52.485     -366.391819     3128.896351    -6110.116793       1.392847       6.686261       3.354492
12 Nov 2018 02:21:02.485     -352.441250     3195.566435    -6076.198202       1.397239       6.647619       3.429158
12 Nov 2018 02:21:12.485     -338.447613     3261.846011    -6041.534995       1.401460       6.608160       3.503413
12 Nov 2018 02:21:22.485     -324.412613     3327.726933    -6006.131335       1.405511       6.567889       3.577248
12 Nov 2018 02:21:32.485     -310.337960     3393.201102    -5969.991476       1.409391       6.526810       3.650652
12 Nov 2018 02:21:42.485     -296.225370     3458.260466    -5933.119759       1.413099       6.484929       3.723617
12 Nov 2018 02:21:52.485     -282.076565     3522.897022    -5895.520620       1.416634       6.442250       3.796135
12 Nov 2018 02:22:02.485     -267.893268     3587.102817    -5857.198583       1.419997       6.398777       3.868196
12 Nov 2018 02:22:12.485     -253.677211     3650.869946    -5818.158259       1.423186       6.354518       3.939791
12 Nov 2018 02:22:22.485     -239.430127     3714.190559    -5778.404350       1.426202       6.309475       4.010911
12 Nov 2018 02:22:32.485     -225.153756     3777.056855    -5737.941646       1.429043       6.263655       4.081548
12 Nov 2018 02:22:42.485     -210.849840     3839.461089    -5696.775023       1.431711       6.217063       4.151693
12 Nov 2018 02:22:52.485     -196.520126     3901.395569    -5654.909447       1.434203       6.169705       4.221338
12 Nov 2018 02:23:02.485     -182.166364     3962.852657    -5612.349969       1.436520       6.121586       4.290472
12 Nov 2018 02:23:12.485     -167.790307     4023.824773    -5569.101725       1.438662       6.072712       4.359089
12 Nov 2018 02:23:22.485     -153.393712     4084.304394    -5525.169940       1.440628       6.023088       4.427179
12 Nov 2018 02:23:32.485     -138.978339     4144.284055    -5480.559920       1.442418       5.972721       4.494735
12 Nov 2018 02:23:42.485     -124.545950     4203.756351    -5435.277059       1.444031       5.921616       4.561746
12 Nov 2018 02:23:52.485     -110.098310     4262.713935    -5389.326834       1.445468       5.869780       4.628206
12 Nov 2018 02:24:02.485      -95.637187     4321.149524    -5342.714804       1.446728       5.817218       4.694106
12 Nov 2018 02:24:12.485      -81.164349     4379.055895    -5295.446610       1.447810       5.763937       4.759437
12 Nov 2018 02:24:22.485      -66.681569     4436.425889    -5247.527979       1.448716       5.709944       4.824192
12 Nov 2018 02:24:32.485      -52.190618     4493.252411    -5198.964714       1.449444       5.655244       4.888363
12 Nov 2018 02:24:42.485      -37.693272     4549.528431    -5149.762702       1.449995       5.599844       4.951940
12 Nov 2018 02:24:52.485      -23.191306     4605.246983    -5099.927909       1.450368       5.543751       5.014918
12 Nov 2018 02:25:02.485       -8.686497     4660.401169    -5049.466379       1.450564       5.486972       5.077286
12 Nov 2018 02:25:12.485        5.819379     4714.984159    -4998.384236       1.450582       5.429513       5.139039
12 Nov 2018 02:25:22.485       20.324542     4768.989190    -4946.687681       1.450421       5.371382       5.200167
12 Nov 2018 02:25:32.485       34.827214     4822.409570    -4894.382994       1.450083       5.312584       5.260664
12 Nov 2018 02:25:42.485       49.325618     4875.238674    -4841.476528       1.449568       5.253128       5.320522
12 Nov 2018 02:25:52.485       63.817974     4927.469952    -4787.974714       1.448874       5.193020       5.379733
12 Nov 2018 02:26:02.485       78.302505     4979.096921    -4733.884058       1.448003       5.132267       5.438289
12 Nov 2018 02:26:12.485       92.777432     5030.113175    -4679.211138       1.446953       5.070878       5.496184
12 Nov 2018 02:26:22.485      107.240980     5080.512380    -4623.962610       1.445727       5.008859       5.553410
12 Nov 2018 02:26:32.485      121.691371     5130.288275    -4568.145197       1.444322       4.946217       5.609959
12 Nov 2018 02:26:42.485      136.126832     5179.434676    -4511.765697       1.442740       4.882961       5.665826
